0.236923,0.007306,1.156967
0.414166,0.005216,1.156441
0.238209,0.010447,1.158147
0.412636,0.009402,1.158001
0.239571,0.013600,1.159682
0.241216,0.014620,1.157533
0.408412,0.015668,1.157873
0.243412,0.017760,1.158043
0.245423,0.019843,1.157673
0.397858,0.026106,1.157558
0.233519,0.003142,1.160800
0.234474,0.006639,1.162074
0.235902,0.009436,1.162218
0.237727,0.011520,1.160894
0.238181,0.013640,1.163108
0.240094,0.015727,1.162213
0.242037,0.017812,1.161474
0.244055,0.019901,1.161104
0.230691,0.003160,1.167687
0.232106,0.003151,1.164214
0.232534,0.006314,1.166362
0.234708,0.010526,1.166708
0.236328,0.011554,1.164319
0.237742,0.014727,1.166106
0.240655,0.017865,1.164926
0.231139,0.005277,1.169952
0.233216,0.009497,1.169784
0.235559,0.013732,1.170940
0.237303,0.015820,1.169120
0.414265,0.013703,1.168489
0.239264,0.017918,1.168399
0.241295,0.020020,1.168027
0.229838,0.003177,1.174088
0.231734,0.007407,1.172967
0.233954,0.011645,1.173486
0.236466,0.015906,1.175446
0.238245,0.018001,1.173763
0.240137,0.020100,1.172662
0.230597,0.006377,1.177969
0.232391,0.009550,1.176289
0.234752,0.013809,1.177487
0.228974,0.003195,1.180560
0.229450,0.005336,1.183012
0.231556,0.009604,1.182866
0.233130,0.011710,1.180033
0.235659,0.015995,1.182038
0.237458,0.018102,1.180379
0.228102,0.003213,1.187103
0.230047,0.007490,1.186090
0.232298,0.011775,1.186655
0.233935,0.013887,1.184108
0.236662,0.018205,1.187069
0.228591,0.005366,1.189649
0.230712,0.009658,1.189518
0.233109,0.013965,1.190800
0.234843,0.016085,1.188703
0.229189,0.007532,1.192761
0.231858,0.011862,1.195424
0.238829,0.021516,1.192544
0.227962,0.003241,1.197623
0.236761,0.018379,1.198412
0.236403,0.016341,1.207627
0.232874,0.009840,1.211938
0.186545,0.036000,1.209278
0.189817,0.036000,1.209278
0.194181,0.036000,1.209277
0.198544,0.036000,1.209277
0.202908,0.036000,1.209277
0.206181,0.036000,1.209277
0.209453,0.036000,1.209277
0.212726,0.036000,1.209277
0.230764,0.005468,1.212343
0.232069,0.001100,1.219195
0.236110,0.001108,1.228778
0.240214,0.001117,1.238510
0.243531,0.001122,1.244041
0.246542,0.001126,1.247918
0.249572,0.001129,1.251821
0.252620,0.001133,1.255749
0.255688,0.001136,1.259701
0.258528,0.001139,1.262472
0.262587,0.001142,1.265559
0.266662,0.001144,1.268659
0.269391,0.001146,1.270734
0.273502,0.001149,1.273861
0.277571,0.001152,1.276720
0.281370,0.001153,1.278281
0.285177,0.001155,1.279845
0.287721,0.001156,1.280890
0.290269,0.001156,1.281936
0.292821,0.001157,1.282985
0.295378,0.001158,1.284035
0.297938,0.001159,1.285087
0.301679,0.001160,1.286206
0.306469,0.001161,1.286832
0.310065,0.001161,1.287303
0.313664,0.001162,1.287774
